"","Buggy","Free"
"10902",0.05,0.95
"10903",0.03,0.97
"10904",0.02,0.98
"10905",0.044,0.956
"10906",0.038,0.962
"10907",0,1
"10908",0,1
"10909",0.866,0.134
"10910",0.736,0.264
"10911",0.01,0.99
"10912",0.058,0.942
"10913",0.004,0.996
"10914",0.214,0.786
"10915",0.192,0.808
"10916",0.77,0.23
"10917",0.076,0.924
"10918",0.314,0.686
"10919",0.902,0.098
"10920",0.208,0.792
"10921",0.436,0.564
"10922",0.038,0.962
"10923",0,1
"10924",0.106,0.894
"10925",0.21,0.79
"10926",0.038,0.962
"10927",0.416,0.584
"10928",0.016,0.984
"10929",0.648,0.352
"10930",0,1
"10931",0.078,0.922
"10932",0.3,0.7
"10933",0.26,0.74
"10934",0.026,0.974
"10935",0,1
"10936",0.338,0.662
"10937",0.38,0.62
"10938",0.01,0.99
"10939",0.182,0.818
"10940",0.678,0.322
"10941",0.08,0.92
"10942",0.348,0.652
"10943",0.9,0.1
"10944",0.12,0.88
"10945",0.1,0.9
"10946",0.878,0.122
"10947",0.074,0.926
"10948",0.008,0.992
"10949",0.018,0.982
"10950",0.032,0.968
"10951",0.052,0.948
"10952",0.256,0.744
"10953",0.826,0.174
"10954",0.524,0.476
"10955",0.278,0.722
"10956",0.062,0.938
"10957",0.256,0.744
"10958",0.872,0.128
"10959",0.34,0.66
"10960",0.324,0.676
"10961",0.184,0.816
"10962",0.262,0.738
"10963",0.178,0.822
"10964",0.154,0.846
"10965",0.066,0.934
"10966",0.012,0.988
"10967",0.244,0.756
"10968",0.134,0.866
"10969",0.018,0.982
"10970",0.294,0.706
"10971",0.036,0.964
"10972",0,1
"10973",0,1
"10974",0.464,0.536
"10975",0.076,0.924
"10976",0.01,0.99
"10977",0.014,0.986
"10978",0,1
"10979",0.234,0.766
"10980",0.04,0.96
"10981",0.826,0.174
"10982",0.858,0.142
"10983",0.058,0.942
"10984",0.354,0.646
"10985",0.47,0.53
"10986",0.38,0.62
"10987",0.206,0.794
"10988",0.008,0.992
"10989",0.066,0.934
"10990",0.198,0.802
"10991",0,1
"10992",0.006,0.994
"10993",0.006,0.994
"10994",0.642,0.358
"10995",0.194,0.806
"10996",0.396,0.604
"10997",0.012,0.988
"10998",0.122,0.878
"10999",0,1
"11000",0.102,0.898
"11001",0.046,0.954
"11002",0.072,0.928
"11003",0.386,0.614
"11004",0,1
"11005",0.028,0.972
"11006",0.032,0.968
"11007",0.142,0.858
"11008",0,1
"11009",0.04,0.96
"11010",0.032,0.968
"11011",0.03,0.97
"11012",0.064,0.936
"11013",0.226,0.774
"11014",0.156,0.844
"11015",0.118,0.882
"11016",0.04,0.96
"11017",0.096,0.904
"11018",0.21,0.79
"11019",0.004,0.996
"11020",0.056,0.944
"11021",0.162,0.838
"11022",0.632,0.368
"11023",0,1
"11024",0.102,0.898
"11025",0.168,0.832
"11026",0,1
"11027",0.034,0.966
"11028",0.004,0.996
"11029",0.388,0.612
"11030",0.092,0.908
"11031",0.012,0.988
"11032",0.076,0.924
"11033",0.136,0.864
"11034",0.044,0.956
"11035",0.046,0.954
"11036",0.14,0.86
"11037",0.02,0.98
"11038",0.482,0.518
"11039",0.756,0.244
"11040",0.236,0.764
"11041",0.006,0.994
"11042",0.088,0.912
"11043",0.092,0.908
"11044",0.162,0.838
"11045",0.014,0.986
"11046",0.12,0.88
"11047",0.002,0.998
"11048",0.212,0.788
"11049",0.024,0.976
"11050",0.002,0.998
"11051",0.036,0.964
"11052",0.074,0.926
"11053",0.052,0.948
"11054",0.33,0.67
"11055",0.426,0.574
"11056",0,1
"11057",0.014,0.986
"11058",0.54,0.46
"11059",0.382,0.618
"11060",0.376,0.624
"11061",0.05,0.95
"11062",0.076,0.924
"11063",0.054,0.946
"11064",0.034,0.966
"11065",0.958,0.042
"11066",0.034,0.966
"11067",0.284,0.716
"11068",0.09,0.91
"11069",0.62,0.38
"11070",0.106,0.894
"11071",0.002,0.998
"11072",0.422,0.578
"11073",0.912,0.088
"11074",0.018,0.982
"11075",0.048,0.952
"11076",0.348,0.652
"11077",0.016,0.984
"11078",0.514,0.486
"11079",0.2,0.8
"11080",0.03,0.97
"11081",0.006,0.994
"11082",0.642,0.358
"11083",0.05,0.95
"11084",0.018,0.982
"11085",0.216,0.784
"11086",0.032,0.968
"11087",0.42,0.58
"11088",0.092,0.908
"11089",0.372,0.628
"11090",0.018,0.982
"11091",0.006,0.994
"11092",0.204,0.796
"11093",0.026,0.974
"11094",0.038,0.962
"11095",0.206,0.794
"11096",0.014,0.986
"11097",0.048,0.952
"11098",0.026,0.974
"11099",0,1
"11100",0.048,0.952
"11101",0.054,0.946
"11102",0.076,0.924
"11103",0.014,0.986
"11104",0.188,0.812
"11105",0.036,0.964
"11106",0,1
"11107",0.214,0.786
"11108",0,1
"11109",0.044,0.956
"11110",0.454,0.546
"11111",0.002,0.998
"11112",0.04,0.96
"11113",0.028,0.972
"11114",0.038,0.962
"11115",0,1
"11116",0.048,0.952
"11117",0.02,0.98
"11118",0.03,0.97
"11119",0.422,0.578
"11120",0.62,0.38
"11121",0.296,0.704
"11122",0.328,0.672
"11123",0.276,0.724
"11124",0.206,0.794
"11125",0.03,0.97
"11126",0.006,0.994
"11127",0.09,0.91
"11128",0.04,0.96
"11129",0.308,0.692
"11130",0,1
"11131",0.164,0.836
"11132",0.01,0.99
"11133",0.026,0.974
"11134",0.082,0.918
"11135",0.038,0.962
"11136",0.33,0.67
"11137",0.02,0.98
"11138",0.908,0.092
"11139",0.088,0.912
"11140",0.078,0.922
"11141",0.302,0.698
"11142",0.044,0.956
"11143",0.02,0.98
"11144",0.092,0.908
"11145",0.008,0.992
"11146",0.004,0.996
"11147",0.082,0.918
"11148",0.008,0.992
"11149",0.358,0.642
"11150",0.044,0.956
"11151",0.156,0.844
"11152",0.082,0.918
"11153",0.498,0.502
"11154",0.15,0.85
"11155",0.004,0.996
"11156",0,1
"11157",0.004,0.996
"11158",0.186,0.814
"11159",0.394,0.606
"11160",0.176,0.824
"11161",0.02,0.98
"11162",0.022,0.978
"11163",0.086,0.914
"11164",0.062,0.938
"11165",0.004,0.996
"11166",0.046,0.954
"11167",0.024,0.976
"11168",0.052,0.948
"11169",0.002,0.998
"11170",0.322,0.678
"11171",0.1,0.9
"11172",0.414,0.586
"11173",0.062,0.938
"11174",0.286,0.714
"11175",0.298,0.702
"11176",0.008,0.992
"11177",0.152,0.848
"11178",0.53,0.47
"11179",0.27,0.73
"11180",0.142,0.858
"11181",0.112,0.888
"11182",0.088,0.912
"11183",0.076,0.924
"11184",0.108,0.892
"11185",0.678,0.322
"11186",0.176,0.824
"11187",0.29,0.71
"11188",0.17,0.83
"11189",0.178,0.822
"11190",0.016,0.984
"11191",0.102,0.898
"11192",0.582,0.418
"11193",0.33,0.67
"11194",0.016,0.984
"11195",0.078,0.922
"11196",0.088,0.912
"11197",0.312,0.688
"11198",0.134,0.866
"11199",0.526,0.474
"11200",0.014,0.986
"11201",0.912,0.088
"11202",0.068,0.932
"11203",0.022,0.978
"11204",0.8,0.2
"11205",0.41,0.59
"11206",0.068,0.932
"11207",0.562,0.438
"11208",0.026,0.974
"11209",0.062,0.938
"11210",0.104,0.896
"11211",0.04,0.96
"11212",0.018,0.982
"11213",0.31,0.69
"11214",0.084,0.916
"11215",0.026,0.974
"11216",0.04,0.96
"11217",0.084,0.916
"11218",0.35,0.65
"11219",0.04,0.96
"11220",0,1
"11221",0.006,0.994
"11222",0.048,0.952
"11223",0.02,0.98
"11224",0.006,0.994
"11225",0.078,0.922
"11226",0.116,0.884
"11227",0.272,0.728
"11228",0.174,0.826
"11229",0.696,0.304
"11230",0.112,0.888
"11231",0.004,0.996
"11232",0.122,0.878
"11233",0.024,0.976
"11234",0.6,0.4
"11235",0.108,0.892
"11236",0.018,0.982
"11237",0,1
"11238",0.766,0.234
"11239",0.004,0.996
"11240",0.082,0.918
"11241",0.02,0.98
"11242",0.274,0.726
"11243",0.116,0.884
"11244",0,1
"11245",0.04,0.96
"11246",0.016,0.984
"11247",0.584,0.416
"11248",0.054,0.946
"11249",0.006,0.994
"11250",0.3,0.7
"11251",0.034,0.966
"11252",0.062,0.938
"11253",0.27,0.73
"11254",0.542,0.458
"11255",0.268,0.732
"11256",0.008,0.992
"11257",0.492,0.508
"11258",0,1
"11259",0.014,0.986
"11260",0.006,0.994
"11261",0.238,0.762
"11262",0.646,0.354
"11263",0,1
"11264",0.126,0.874
"11265",0.036,0.964
"11266",0.066,0.934
"11267",0.124,0.876
"11268",0.52,0.48
"11269",0.006,0.994
"11270",0,1
"11271",0.366,0.634
"11272",0.06,0.94
"11273",0.16,0.84
"11274",0.05,0.95
"11275",0.098,0.902
"11276",0.064,0.936
"11277",0.144,0.856
"11278",0.012,0.988
"11279",0.116,0.884
"11280",0.182,0.818
"11281",0.008,0.992
"11282",0.422,0.578
"11283",0.062,0.938
"11284",0.242,0.758
"11285",0.322,0.678
"11286",0.174,0.826
"11287",0.026,0.974
"11288",0.008,0.992
"11289",0.02,0.98
"11290",0.15,0.85
"11291",0.582,0.418
"11292",0.752,0.248
"11293",0.116,0.884
"11294",0.028,0.972
"11295",0.29,0.71
"11296",0.308,0.692
"11297",0.006,0.994
"11298",0.176,0.824
"11299",0.158,0.842
"11300",0.098,0.902
"11301",0.314,0.686
"11302",0.318,0.682
"11303",0.554,0.446
"11304",0.238,0.762
"11305",0.214,0.786
"11306",0.076,0.924
"11307",0.228,0.772
"11308",0.304,0.696
"11309",0.012,0.988
"11310",0,1
"11311",0.18,0.82
"11312",0.074,0.926
"11313",0.066,0.934
"11314",0.386,0.614
"11315",0.002,0.998
"11316",0.626,0.374
"11317",0.032,0.968
"11318",0.134,0.866
"11319",0.106,0.894
"11320",0,1
"11321",0.032,0.968
"11322",0.02,0.98
"11323",0,1
"11324",0.068,0.932
"11325",0.532,0.468
"11326",0.202,0.798
"11327",0.014,0.986
"11328",0.386,0.614
"11329",0.16,0.84
"11330",0.01,0.99
"11331",0,1
"11332",0.052,0.948
"11333",0.064,0.936
"11334",0.028,0.972
"11335",0.014,0.986
"11336",0.002,0.998
"11337",0.024,0.976
"11338",0,1
"11339",0,1
"11340",0.424,0.576
"11341",0.05,0.95
"11342",0.032,0.968
"11343",0.02,0.98
"11344",0.052,0.948
"11345",0.138,0.862
"11346",0.438,0.562
"11347",0.428,0.572
"11348",0.04,0.96
"11349",0.75,0.25
"11350",0.066,0.934
"11351",0.092,0.908
"11352",0.024,0.976
"11353",0.042,0.958
"11354",0.53,0.47
"11355",0.032,0.968
"11356",0.05,0.95
"11357",0.012,0.988
"11358",0.016,0.984
"11359",0.162,0.838
"11360",0.004,0.996
"11361",0.212,0.788
"11362",0.518,0.482
"11363",0.05,0.95
"11364",0.008,0.992
"11365",0.05,0.95
"11366",0.002,0.998
"11367",0.618,0.382
"11368",0.226,0.774
"11369",0.004,0.996
"11370",0.328,0.672
"11371",0.07,0.93
"11372",0.032,0.968
"11373",0.082,0.918
"11374",0.082,0.918
"11375",0.076,0.924
"11376",0,1
"11377",0.36,0.64
"11378",0.116,0.884
"11379",0.24,0.76
"11380",0.002,0.998
"11381",0.39,0.61
"11382",0.014,0.986
"11383",0.03,0.97
"11384",0.874,0.126
"11385",0.018,0.982
"11386",0.138,0.862
"11387",0.198,0.802
"11388",0,1
"11389",0.524,0.476
"11390",0.048,0.952
"11391",0.12,0.88
"11392",0.016,0.984
"11393",0.134,0.866
"11394",0.154,0.846
"11395",0.08,0.92
"11396",0,1
"11397",0.104,0.896
"11398",0.568,0.432
"11399",0.026,0.974
"11400",0,1
"11401",0.738,0.262
"11402",0.038,0.962
"11403",0.006,0.994
"11404",0.032,0.968
"11405",0.512,0.488
"11406",0.002,0.998
"11407",0.002,0.998
"11408",0.692,0.308
"11409",0.23,0.77
"11410",0.038,0.962
"11411",0.008,0.992
"11412",0,1
"11413",0.016,0.984
"11414",0.018,0.982
"11415",0,1
"11416",0.018,0.982
"11417",0.64,0.36
"11418",0.006,0.994
"11419",0.066,0.934
"11420",0.026,0.974
"11421",0.032,0.968
"11422",0.336,0.664
"11423",0.226,0.774
"11424",0.034,0.966
"11425",0.028,0.972
"11426",0.432,0.568
"11427",0.516,0.484
"11428",0.008,0.992
"11429",0.152,0.848
"11430",0.026,0.974
"11431",0.114,0.886
"11432",0.002,0.998
"11433",0.176,0.824
"11434",0.328,0.672
"11435",0.502,0.498
"11436",0.066,0.934
"11437",0.402,0.598
"11438",0.07,0.93
"11439",0.156,0.844
"11440",0.036,0.964
"11441",0.518,0.482
"11442",0.172,0.828
"11443",0.116,0.884
"11444",0.226,0.774
"11445",0.02,0.98
"11446",0.042,0.958
"11447",0.158,0.842
"11448",0.094,0.906
"11449",0.86,0.14
"11450",0.59,0.41
"11451",0.106,0.894
"11452",0.206,0.794
"11453",0.004,0.996
"11454",0.09,0.91
"11455",0.926,0.074
"11456",0,1
"11457",0.002,0.998
"11458",0.02,0.98
"11459",0.75,0.25
"11460",0.322,0.678
"11461",0.028,0.972
"11462",0.028,0.972
"11463",0.514,0.486
"11464",0.046,0.954
"11465",0.024,0.976
"11466",0.09,0.91
"11467",0.41,0.59
"11468",0.356,0.644
"11469",0.046,0.954
"11470",0.054,0.946
"11471",0.254,0.746
"11472",0.016,0.984
"11473",0.118,0.882
"11474",0.124,0.876
"11475",0.074,0.926
"11476",0.004,0.996
"11477",0.01,0.99
"11478",0.416,0.584
"11479",0.126,0.874
"11480",0.904,0.096
"11481",0.044,0.956
"11482",0.216,0.784
"11483",0,1
"11484",0.108,0.892
"11485",0.152,0.848
"11486",0.076,0.924
"11487",0.206,0.794
"11488",0.424,0.576
"11489",0.026,0.974
"11490",0.344,0.656
"11491",0.02,0.98
"11492",0.064,0.936
"11493",0.274,0.726
"11494",0.104,0.896
"11495",0.168,0.832
"11496",0.076,0.924
"11497",0.234,0.766
"11498",0.486,0.514
"11499",0.198,0.802
"11500",0.392,0.608
"11501",0.072,0.928
"11502",0,1
"11503",0.236,0.764
"11504",0.028,0.972
"11505",0.178,0.822
"11506",0.002,0.998
"11507",0.476,0.524
"11508",0.07,0.93
"11509",0.222,0.778
"11510",0.264,0.736
"11511",0.114,0.886
"11512",0.05,0.95
"11513",0.216,0.784
"11514",0.294,0.706
"11515",0.038,0.962
"11516",0.148,0.852
"11517",0.044,0.956
"11518",0.304,0.696
"11519",0.174,0.826
"11520",0.134,0.866
"11521",0.006,0.994
"11522",0.018,0.982
"11523",0.004,0.996
"11524",0.214,0.786
"11525",0.336,0.664
"11526",0.064,0.936
"11527",0.136,0.864
"11528",0.764,0.236
"11529",0.482,0.518
"11530",0.38,0.62
"11531",0.14,0.86
"11532",0.108,0.892
"11533",0.046,0.954
"11534",0.008,0.992
"11535",0.268,0.732
"11536",0.19,0.81
"11537",0.09,0.91
"11538",0.042,0.958
"11539",0.094,0.906
"11540",0.078,0.922
"11541",0.042,0.958
"11542",0.242,0.758
"11543",0.3,0.7
"11544",0.002,0.998
"11545",0.086,0.914
"11546",0.128,0.872
"11547",0.164,0.836
"11548",0.092,0.908
"11549",0.044,0.956
"11550",0.802,0.198
"11551",0.054,0.946
"11552",0.054,0.946
"11553",0.016,0.984
"11554",0.716,0.284
"11555",0.352,0.648
"11556",0.05,0.95
"11557",0.422,0.578
"11558",0.032,0.968
"11559",0.112,0.888
"11560",0.024,0.976
"11561",0.348,0.652
"11562",0.25,0.75
"11563",0.408,0.592
"11564",0.166,0.834
"11565",0.046,0.954
"11566",0,1
"11567",0.01,0.99
"11568",0,1
"11569",0.302,0.698
"11570",0.008,0.992
"11571",0.07,0.93
"11572",0.034,0.966
"11573",0,1
"11574",0.754,0.246
"11575",0.574,0.426
"11576",0.014,0.986
"11577",0,1
"11578",0.214,0.786
"11579",0.006,0.994
"11580",0.266,0.734
"11581",0.08,0.92
"11582",0.05,0.95
"11583",0.034,0.966
"11584",0.072,0.928
"11585",0.094,0.906
"11586",0.522,0.478
"11587",0.156,0.844
"11588",0.108,0.892
"11589",0.264,0.736
"11590",0.208,0.792
"11591",0.006,0.994
"11592",0.056,0.944
"11593",0.052,0.948
"11594",0.006,0.994
"11595",0.128,0.872
"11596",0.248,0.752
"11597",0,1
"11598",0.66,0.34
"11599",0.002,0.998
"11600",0.006,0.994
"11601",0.164,0.836
"11602",0.044,0.956
"11603",0.414,0.586
"11604",0.026,0.974
"11605",0,1
"11606",0.49,0.51
"11607",0.036,0.964
"11608",0.072,0.928
"11609",0.102,0.898
"11610",0.146,0.854
"11611",0.326,0.674
"11612",0.522,0.478
"11613",0.042,0.958
"11614",0.196,0.804
"11615",0.362,0.638
"11616",0.076,0.924
"11617",0.112,0.888
"11618",0.092,0.908
"11619",0.008,0.992
"11620",0.088,0.912
"11621",0.324,0.676
"11622",0,1
"11623",0.008,0.992
"11624",0.186,0.814
"11625",0.06,0.94
"11626",0.014,0.986
"11627",0.068,0.932
"11628",0.066,0.934
"11629",0.412,0.588
"11630",0.23,0.77
"11631",0.61,0.39
"11632",0,1
"11633",0.008,0.992
"11634",0.004,0.996
"11635",0.066,0.934
"11636",0.652,0.348
"11637",0.12,0.88
"11638",0.026,0.974
"11639",0.18,0.82
"11640",0.032,0.968
"11641",0.546,0.454
"11642",0.004,0.996
"11643",0,1
"11644",0.232,0.768
"11645",0.758,0.242
"11646",0.168,0.832
"11647",0.83,0.17
"11648",0.024,0.976
"11649",0.01,0.99
"11650",0.088,0.912
"11651",0.802,0.198
"11652",0.028,0.972
"11653",0.034,0.966
"11654",0,1
"11655",0.068,0.932
"11656",0.028,0.972
"11657",0.594,0.406
"11658",0.128,0.872
"11659",0.02,0.98
"11660",0.092,0.908
"11661",0.146,0.854
"11662",0.082,0.918
"11663",0.45,0.55
"11664",0.036,0.964
"11665",0,1
"11666",0.136,0.864
"11667",0.044,0.956
"11668",0.672,0.328
"11669",0.036,0.964
"11670",0.136,0.864
"11671",0.41,0.59
"11672",0.074,0.926
"11673",0.57,0.43
"11674",0.058,0.942
"11675",0.006,0.994
"11676",0.066,0.934
"11677",0,1
"11678",0.006,0.994
"11679",0.038,0.962
"11680",0.078,0.922
"11681",0.858,0.142
"11682",0.544,0.456
"11683",0.198,0.802
"11684",0.202,0.798
"11685",0.194,0.806
"11686",0.108,0.892
"11687",0.098,0.902
"11688",0.03,0.97
"11689",0.098,0.902
"11690",0.602,0.398
"11691",0.156,0.844
"11692",0.02,0.98
"11693",0.19,0.81
"11694",0.046,0.954
"11695",0,1
"11696",0.03,0.97
"11697",0.126,0.874
"11698",0.78,0.22
"11699",0.014,0.986
"11700",0.05,0.95
"11701",0.106,0.894
"11702",0.208,0.792
"11703",0.278,0.722
"11704",0.13,0.87
"11705",0.03,0.97
"11706",0.748,0.252
"11707",0.5,0.5
"11708",0.628,0.372
"11709",0.016,0.984
"11710",0.25,0.75
"11711",0.168,0.832
"11712",0.002,0.998
"11713",0.34,0.66
"11714",0.198,0.802
"11715",0.03,0.97
"11716",0.758,0.242
"11717",0.43,0.57
"11718",0.29,0.71
"11719",0.29,0.71
"11720",0.208,0.792
"11721",0.03,0.97
"11722",0.496,0.504
"11723",0.126,0.874
"11724",0.042,0.958
"11725",0.034,0.966
"11726",0.022,0.978
"11727",0.004,0.996
"11728",0.014,0.986
"11729",0.032,0.968
"11730",0.002,0.998
"11731",0.136,0.864
"11732",0.018,0.982
"11733",0.036,0.964
"11734",0.02,0.98
"11735",0.098,0.902
"11736",0.044,0.956
"11737",0.338,0.662
"11738",0.294,0.706
"11739",0.06,0.94
"11740",0,1
"11741",0.012,0.988
"11742",0.18,0.82
"11743",0.122,0.878
"11744",0.004,0.996
"11745",0.028,0.972
"11746",0.712,0.288
"11747",0.03,0.97
"11748",0.124,0.876
"11749",0,1
"11750",0,1
"11751",0.056,0.944
"11752",0.048,0.952
"11753",0.122,0.878
"11754",0.042,0.958
"11755",0.434,0.566
"11756",0.15,0.85
"11757",0.728,0.272
"11758",0.046,0.954
"11759",0.05,0.95
"11760",0.044,0.956
"11761",0.154,0.846
"11762",0,1
"11763",0.118,0.882
"11764",0.062,0.938
"11765",0.088,0.912
"11766",0.024,0.976
"11767",0.064,0.936
"11768",0.044,0.956
"11769",0.096,0.904
"11770",0.496,0.504
"11771",0.004,0.996
"11772",0.054,0.946
"11773",0.04,0.96
"11774",0.572,0.428
"11775",0.042,0.958
"11776",0.01,0.99
"11777",0.018,0.982
"11778",0.082,0.918
"11779",0.018,0.982
"11780",0.022,0.978
"11781",0.042,0.958
"11782",0.028,0.972
"11783",0.252,0.748
"11784",0.022,0.978
"11785",0.23,0.77
"11786",0.194,0.806
"11787",0.444,0.556
"11788",0.442,0.558
"11789",0.054,0.946
"11790",0.05,0.95
"11791",0.366,0.634
"11792",0.238,0.762
"11793",0.028,0.972
"11794",0.356,0.644
"11795",0.044,0.956
"11796",0.164,0.836
"11797",0.282,0.718
"11798",0.094,0.906
"11799",0.078,0.922
"11800",0.054,0.946
"11801",0.344,0.656
"11802",0.728,0.272
"11803",0.016,0.984
"11804",0.058,0.942
"11805",0.058,0.942
"11806",0.168,0.832
"11807",0.044,0.956
"11808",0.074,0.926
"11809",0.01,0.99
"11810",0.048,0.952
"11811",0.014,0.986
"11812",0.102,0.898
"11813",0.738,0.262
"11814",0,1
"11815",0.166,0.834
"11816",0,1
"11817",0.582,0.418
"11818",0.088,0.912
"11819",0.622,0.378
"11820",0.45,0.55
"11821",0.006,0.994
"11822",0.052,0.948
"11823",0,1
"11824",0.036,0.964
"11825",0.144,0.856
"11826",0,1
"11827",0.028,0.972
"11828",0.042,0.958
"11829",0.642,0.358
"11830",0.878,0.122
"11831",0.19,0.81
"11832",0.662,0.338
"11833",0.582,0.418
"11834",0.066,0.934
"11835",0.03,0.97
"11836",0.064,0.936
"11837",0.078,0.922
"11838",0.046,0.954
"11839",0.048,0.952
"11840",0.292,0.708
"11841",0.012,0.988
"11842",0.428,0.572
"11843",0,1
"11844",0.082,0.918
"11845",0.462,0.538
"11846",0,1
"11847",0.002,0.998
"11848",0.008,0.992
"11849",0.022,0.978
"11850",0.042,0.958
"11851",0.35,0.65
"11852",0.126,0.874
"11853",0.186,0.814
"11854",0.132,0.868
"11855",0.002,0.998
"11856",0.396,0.604
"11857",0.242,0.758
"11858",0.346,0.654
"11859",0.68,0.32
"11860",0.034,0.966
"11861",0.038,0.962
"11862",0.052,0.948
"11863",0.256,0.744
"11864",0.176,0.824
"11865",0.004,0.996
"11866",0.004,0.996
"11867",0.08,0.92
"11868",0.208,0.792
"11869",0.594,0.406
"11870",0.018,0.982
"11871",0.01,0.99
"11872",0,1
"11873",0.396,0.604
"11874",0.008,0.992
"11875",0.004,0.996
"11876",0.61,0.39
"11877",0.05,0.95
"11878",0.078,0.922
"11879",0.026,0.974
"11880",0.034,0.966
"11881",0.018,0.982
"11882",0.126,0.874
"11883",0.226,0.774
"11884",0.132,0.868
"11885",0.012,0.988
"11886",0.106,0.894
"11887",0.016,0.984
"11888",0.038,0.962
"11889",0.014,0.986
"11890",0.01,0.99
"11891",0.342,0.658
"11892",0.628,0.372
"11893",0.328,0.672
"11894",0.042,0.958
"11895",0.272,0.728
"11896",0.092,0.908
"11897",0.058,0.942
"11898",0.03,0.97
"11899",0.108,0.892
"11900",0.144,0.856
"11901",0.306,0.694
"11902",0.016,0.984
"11903",0.054,0.946
"11904",0.722,0.278
"11905",0,1
"11906",0.238,0.762
"11907",0.042,0.958
"11908",0.156,0.844
"11909",0.056,0.944
"11910",0.068,0.932
"11911",0.066,0.934
"11912",0.29,0.71
"11913",0.058,0.942
"11914",0,1
"11915",0.092,0.908
"11916",0.128,0.872
"11917",0.016,0.984
"11918",0.024,0.976
"11919",0.034,0.966
"11920",0.13,0.87
"11921",0.24,0.76
"11922",0.392,0.608
"11923",0.006,0.994
"11924",0.016,0.984
"11925",0.006,0.994
"11926",0.818,0.182
"11927",0.008,0.992
"11928",0.152,0.848
"11929",0.016,0.984
"11930",0.488,0.512
"11931",0.112,0.888
"11932",0.4,0.6
"11933",0.018,0.982
"11934",0.658,0.342
"11935",0.036,0.964
"11936",0.002,0.998
"11937",0.274,0.726
"11938",0.582,0.418
"11939",0.542,0.458
"11940",0,1
"11941",0.082,0.918
"11942",0.018,0.982
"11943",0.07,0.93
"11944",0.076,0.924
"11945",0.03,0.97
"11946",0.658,0.342
"11947",0.324,0.676
"11948",0.098,0.902
"11949",0.024,0.976
"11950",0.028,0.972
"11951",0,1
"11952",0.058,0.942
"11953",0.758,0.242
"11954",0.064,0.936
"11955",0.006,0.994
"11956",0.002,0.998
"11957",0.048,0.952
"11958",0.116,0.884
"11959",0.172,0.828
"11960",0.29,0.71
"11961",0.08,0.92
"11962",0.012,0.988
"11963",0.022,0.978
"11964",0,1
"11965",0.014,0.986
"11966",0.082,0.918
"11967",0.078,0.922
"11968",0.738,0.262
"11969",0.202,0.798
"11970",0.186,0.814
"11971",0.004,0.996
"11972",0.096,0.904
"11973",0.002,0.998
"11974",0.464,0.536
"11975",0.072,0.928
"11976",0.066,0.934
"11977",0.322,0.678
"11978",0.19,0.81
"11979",0.136,0.864
"11980",0.164,0.836
"11981",0,1
"11982",0.028,0.972
"11983",0.078,0.922
"11984",0.442,0.558
"11985",0.08,0.92
"11986",0.026,0.974
"11987",0.05,0.95
"11988",0.114,0.886
"11989",0.114,0.886
"11990",0,1
"11991",0.02,0.98
"11992",0.134,0.866
"11993",0.462,0.538
"11994",0.538,0.462
"11995",0.026,0.974
"11996",0.188,0.812
"11997",0.04,0.96
"11998",0.352,0.648
"11999",0.104,0.896
"12000",0.032,0.968
"12001",0.622,0.378
"12002",0,1
"12003",0.02,0.98
"12004",0.116,0.884
"12005",0.354,0.646
"12006",0.08,0.92
"12007",0.002,0.998
"12008",0.238,0.762
"12009",0.028,0.972
"12010",0.002,0.998
"12011",0.508,0.492
"12012",0.034,0.966
"12013",0.002,0.998
"12014",0.21,0.79
"12015",0.548,0.452
"12016",0.058,0.942
"12017",0.372,0.628
"12018",0.018,0.982
"12019",0.134,0.866
"12020",0.236,0.764
"12021",0.072,0.928
"12022",0.018,0.982
"12023",0.116,0.884
"12024",0.042,0.958
"12025",0.522,0.478
"12026",0.146,0.854
"12027",0.124,0.876
"12028",0.172,0.828
"12029",0,1
"12030",0.01,0.99
"12031",0.124,0.876
"12032",0.124,0.876
"12033",0.04,0.96
"12034",0,1
"12035",0.634,0.366
"12036",0.534,0.466
"12037",0.038,0.962
"12038",0.126,0.874
"12039",0.114,0.886
"12040",0.132,0.868
"12041",0.02,0.98
"12042",0.076,0.924
"12043",0.714,0.286
"12044",0.008,0.992
"12045",0.07,0.93
"12046",0.71,0.29
"12047",0.194,0.806
"12048",0.094,0.906
"12049",0.64,0.36
"12050",0.898,0.102
"12051",0.036,0.964
"12052",0.108,0.892
"12053",0.512,0.488
"12054",0.688,0.312
"12055",0.032,0.968
"12056",0.106,0.894
"12057",0.02,0.98
"12058",0.008,0.992
"12059",0.052,0.948
"12060",0.02,0.98
"12061",0.528,0.472
"12062",0.63,0.37
"12063",0.396,0.604
"12064",0.068,0.932
"12065",0.042,0.958
"12066",0.086,0.914
"12067",0,1
"12068",0,1
"12069",0.35,0.65
"12070",0.308,0.692
"12071",0.034,0.966
"12072",0.088,0.912
"12073",0.038,0.962
"12074",0.618,0.382
"12075",0.008,0.992
"12076",0.038,0.962
